N_Pergunta,Pergunta,Recurso,Linha,rank,cosine_similarity,euclidean_distances
Q1024,who wrote white christmas,The_End_of_Time_(Doctor_Who),"The special also features the return of many other actors to the show, including Catherine Tate, John Simm, Jacqueline King, Alexandra Moen, Billie Piper, Camille Coduri, Freema Agyeman, Noel Clarke, John Barrowman, Elisabeth Sladen, Tommy Knight, Jessica Hynes and Russell Tovey",71,0.8630518913269043,12.268723487854004
Q1024,who wrote white christmas,The_End_of_Time_(Doctor_Who),"Bernard Cribbins, who appeared in the story Voyage of the Damned and throughout Series 4 as Wilfred Mott, grandfather of Donna Noble, acts as the companion to the Doctor in this two-part story",70,0.8630518913269043,12.268723487854004
Q1024,who wrote white christmas,The_End_of_Time_(Doctor_Who),"It is also the last Doctor Who story written and produced by Russell T Davies, who shepherded the series' return to British television in 2005 and served as the series' executive producer and chief writer",68,0.8630518913269043,12.268723487854004
Q1024,who wrote white christmas,The_End_of_Time_(Doctor_Who),"It is the fifth Doctor Who Christmas special, and the last entry in a series of specials aired from 2008–10.  It marks the final regular appearance of David Tennant as the Tenth Doctor and introduces Matt Smith as the Eleventh Doctor",67,0.8630518913269043,12.268723487854004
Q1024,who wrote white christmas,The_End_of_Time_(Doctor_Who),". The End of Time is a two-part story of the British science fiction television series Doctor Who, originally broadcast in the United Kingdom on BBC One on 25 December 2009 (Part 1) and 1 January 2010 (Part 2)",66,0.8630518913269043,12.268723487854004
Q1024,who wrote white christmas,The_End_of_Time_(Doctor_Who),"The Doctor is able to avert this, but incurs fatal injuries",74,0.8630518913269043,12.268723487854004
Q1024,who wrote white christmas,The_End_of_Time_(Doctor_Who),Davies was succeeded as executive producer and showrunner by Steven Moffat,69,0.8630518913269043,12.268723487854004
Q1028,who pulmonary hypertension,Pulmonary_hypertension,"Symptoms include shortness of breath, syncope, tiredness, chest pain, swelling of the legs, and a fast heartbeat",1,0.9622137546539307,6.43389892578125
Q1028,who pulmonary hypertension,Blood_pressure,Both hypertension and hypotension have many causes and may be of sudden onset or of long duration,111,0.9615408778190613,6.54975700378418
Q1028,who pulmonary hypertension,Pulmonary_hypertension,The condition may make it difficult to exercise,2,0.9604520201683044,6.8622870445251465
Q1028,who pulmonary hypertension,Pulmonary_hypertension,Onset is typically gradual,3,0.9596806168556213,6.866621017456055
Q1028,who pulmonary hypertension,Portopulmonary_hypertension,"Once an absolute contraindication to liver transplantation, it is no longer, thanks to rapid advances in the treatment of this condition",30,0.9571008086204529,6.8948540687561035
Q1028,who pulmonary hypertension,Pulmonary_hypertension,The cause is often unknown,4,0.9577298164367676,6.92356014251709
Q1028,who pulmonary hypertension,Pulmonary_hypertension,The underlying mechanism typically involves inflammation of the arteries in the lungs,6,0.9593499302864075,7.014145374298096
Q1028,who pulmonary hypertension,Pulmonary_hypertension,. Pulmonary hypertension (PH or PHTN) is a condition of increased blood pressure within the arteries of the lungs,0,0.9547706246376038,7.078105926513672
Q1028,who pulmonary hypertension,Pulmonary_hypertension,"While the exact frequency of the condition is unknown, it is estimated that about 1,000 new cases occur a year in the United States",13,0.9595040678977966,7.248585224151611
Q1028,who pulmonary hypertension,Pulmonary_hypertension,Lung transplant may be an option in certain cases,12,0.9532943367958069,7.275213241577148
Q1028,who pulmonary hypertension,Pulmonary_embolism,"Signs of a PE include low blood oxygen levels, rapid breathing, rapid heart rate, and sometimes a mild fever",35,0.9551949501037598,7.2917938232421875
Q1028,who pulmonary hypertension,Pulmonary_hypertension,Onset is typically between 20 and 60 years of age,15,0.9520395398139954,7.294410228729248
Q1028,who pulmonary hypertension,Blood_pressure,"Long-term hypertension is more common than long-term hypotension, which is usually only diagnosed when it causes symptoms",113,0.9533876776695251,7.298457145690918
Q1028,who pulmonary hypertension,Pulmonary_hypertension,There is no cure,8,0.9553427696228027,7.322005748748779
Q1028,who pulmonary hypertension,Pulmonary_Hypertension_Association,". The Pulmonary Hypertension Association (PHA) is a 501(c)(3) nonprofit organization that provides support, education, advocacy, and awareness association for pulmonary hypertension",53,0.9518632888793945,7.336899757385254
Q1028,who pulmonary hypertension,Blood_pressure,"Long-term hypertension is a risk factor for many diseases, including heart disease, stroke and kidney failure",112,0.9506606459617615,7.349156379699707
Q1028,who pulmonary hypertension,Pulmonary_embolism,"Severe cases may require thrombolysis using medication such as tissue plasminogen activator (tPA) given intravenously or through a catheter, and some may require surgery (a pulmonary thrombectomy)",47,0.9527574777603149,7.355669975280762
Q1028,who pulmonary hypertension,Pulmonary_hypertension,"Risk factors include a family history, prior blood clots in the lungs, HIV/AIDS, sickle cell disease, cocaine use, chronic obstructive pulmonary disease, sleep apnea, living at high altitudes, and problems with the mitral valve",5,0.9511722922325134,7.379368782043457
Q1028,who pulmonary hypertension,Pulmonary_hypertension,"Medications specifically for the condition include epoprostenol, treprostinil, iloprost, bosentan, ambrisentan, macitentan, and sildenafil",11,0.9504826068878174,7.399306297302246
Q1028,who pulmonary hypertension,Pulmonary_embolism,"Symptoms of a blood clot in the leg may also be present, such as a red, warm, swollen, and painful leg",34,0.9526500105857849,7.486539363861084
Q1028,who pulmonary hypertension,Pulmonary_embolism,"Together, deep vein thrombosis and PE are known as venous thromboembolism (VTE)",43,0.9504612684249878,7.520714282989502
Q1028,who pulmonary hypertension,Pulmonary_hypertension,"A number of supportive measures such as oxygen therapy, diuretics, and medications to inhibit clotting may be used",10,0.950477123260498,7.660742282867432
Q1028,who pulmonary hypertension,Pulmonary_embolism,"Symptoms of a PE may include shortness of breath, chest pain particularly upon breathing in, and coughing up blood",33,0.9475156664848328,7.798216819763184
Q1028,who pulmonary hypertension,Pulmonary_hypertension,Treatment depends on the type of disease,9,0.9420287013053894,7.994075775146484
Q1028,who pulmonary hypertension,Pulmonary_embolism,"If the risk is low, a blood test known as a D-dimer may rule out the condition",41,0.9439339637756348,8.006728172302246
Q1028,who pulmonary hypertension,Portopulmonary_hypertension,"PPH is a serious complication of liver disease, present in 0. 25 to 4% of all patients suffering from cirrhosis",29,0.9397194385528564,8.04561996459961
Q1028,who pulmonary hypertension,Portopulmonary_hypertension,"Today, PPH is comorbid in 4-6% of those referred for a liver transplant",31,0.9389603734016418,8.150351524353027
Q1028,who pulmonary hypertension,Pulmonary_embolism,"The risk of blood clots is increased by cancer, prolonged bed rest, smoking, stroke, certain genetic conditions, estrogen-based medication, pregnancy, obesity, and after some types of surgery",38,0.9416245222091675,8.168449401855469
Q1028,who pulmonary hypertension,Pulmonary_embolism,"Severe cases can lead to passing out, abnormally low blood pressure, and sudden death",36,0.9439239501953125,8.168463706970215
Q1028,who pulmonary hypertension,Pulmonary_hypertension,Females are more often affected than males,14,0.9460046887397766,8.247127532958984
Q1028,who pulmonary hypertension,Pulmonary_embolism,"Treatment is with anticoagulants such as heparin, warfarin or one of the direct-acting oral anticoagulants (DOACs)",45,0.9378243684768677,8.383098602294922
Q1028,who pulmonary hypertension,Pulmonary_hypertension,It was first identified by Ernst von Romberg in 1891.,16,0.9430676102638245,8.4706449508667
Q1028,who pulmonary hypertension,Pulmonary_embolism,"Otherwise, a CT pulmonary angiography, lung ventilation/perfusion scan, or ultrasound of the legs may confirm the diagnosis",42,0.9374503493309021,8.5436372756958
Q1028,who pulmonary hypertension,Pulmonary_embolism,"Pulmonary emboli affect about 430,000 people each year in Europe",49,0.934913158416748,8.556931495666504
Q1028,who pulmonary hypertension,Pulmonary_hypertension,Diagnosis involves first ruling out other potential causes,7,0.9378925561904907,8.576835632324219
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,Chronic bronchitis and emphysema are older terms used for different types of COPD.  The term chronic bronchitis is still used to define a productive cough that is present for at least three months each year for two years,71,0.9327781200408936,8.597694396972656
Q1028,who pulmonary hypertension,Portopulmonary_hypertension,. Portopulmonary hypertension (PPH) is defined by the coexistence of portal and pulmonary hypertension,28,0.9311672449111938,8.643739700317383
Q1028,who pulmonary hypertension,Pulmonary_embolism,PE usually results from a blood clot in the leg that travels to the lung,37,0.9400690793991089,8.688604354858398
Q1028,who pulmonary hypertension,Pulmonary_embolism,"If blood thinners are not appropriate, a temporary vena cava filter may be used",48,0.9344737529754639,8.701663970947266
Q1028,who pulmonary hypertension,Pulmonary_embolism,These are recommended for at least three months,46,0.9321850538253784,8.73874568939209
Q1028,who pulmonary hypertension,Chronic_thromboembolic_pulmonary_hypertension,"Diagnosis is based on findings obtained after at least 3 months of effective anticoagulation therapy (blood thinners) in order to discriminate this condition from ‘subacute’ pulmonary embolism (blood clot in the lungs, PE)",24,0.9266738891601562,8.782794952392578
Q1028,who pulmonary hypertension,Chronic_thromboembolic_pulmonary_hypertension,Chronic thromboembolic pulmonary hypertension (CTEPH) is a long-term disease caused by a blockage in the blood vessels that deliver blood from the heart to the lungs (the pulmonary arterial tree),17,0.9266738891601562,8.782794952392578
Q1028,who pulmonary hypertension,Chronic_thromboembolic_pulmonary_hypertension,Diagnostic findings for CTEPH are: 1. * Invasively (i,25,0.9266738891601562,8.782794952392578
Q1028,who pulmonary hypertension,Chronic_thromboembolic_pulmonary_hypertension,These blockages cause increased resistance to flow in the pulmonary arterial tree which in turn leads to rise in pressure in these arteries (pulmonary hypertension),18,0.9266738891601562,8.782794952392578
Q1028,who pulmonary hypertension,Chronic_thromboembolic_pulmonary_hypertension,These patients are labelled as having chronic thromboembolic disease (CTED),23,0.9266738891601562,8.782794952392578
Q1028,who pulmonary hypertension,Chronic_thromboembolic_pulmonary_hypertension,"e. , in the blood) measured mean pulmonary arterial pressure (mPAP) ≥25 mmHg; 2",26,0.9266738891601562,8.782794952392578
Q1028,who pulmonary hypertension,Chronic_thromboembolic_pulmonary_hypertension,"The blockages may also result from scar tissue that forms at the site where the clot has damaged the endothelial lining of the pulmonary arteries, causing permanent fibrous obstruction (blood flow blockage)",20,0.9266738891601562,8.782794952392578
Q1028,who pulmonary hypertension,Chronic_thromboembolic_pulmonary_hypertension,Most patients have a combination of microvascular (small vessel) and macrovascular (large vessel) obstruction,21,0.9266738891601562,8.782794952392578
Q1028,who pulmonary hypertension,Chronic_thromboembolic_pulmonary_hypertension,"* Mismatched perfusion defects on lung ventilation/perfusion (V/Q) scan and specific diagnostic signs for CTEPH seen by multidetector computed tomography angiography (MDCT), magnetic resonance imaging (MRI) or conventional pulmonary cineangiography (PAG), such as ring-like stenoses, webs/slits, chronic total occlusions (pouch lesions, or tapered lesions) and tortuous lesions",27,0.9266738891601562,8.782794952392578
Q1028,who pulmonary hypertension,Chronic_thromboembolic_pulmonary_hypertension,Some patients may present with normal or near-normal pulmonary pressures at rest despite symptomatic disease,22,0.9266738891601562,8.782794952392578
Q1028,who pulmonary hypertension,Chronic_thromboembolic_pulmonary_hypertension,The blockages either result from organised (or hardened) blood clots that usually originate from the deep veins of the lower limbs of the body (thromboembolism) and lodge in the pulmonary arterial tree after passing through the right side of the heart,19,0.9266738891601562,8.782794952392578
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,"In those who have periods of acute worsening, increased use of medications, antibiotics, steroids, and hospitalization may be needed",83,0.9288333058357239,8.793513298034668
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,Those with such a cough are at a greater risk of developing COPD.  The term emphysema is also used for the abnormal presence of air or other gas within tissues,72,0.9279126524925232,8.810657501220703
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,"In the developing world, one of the common sources of air pollution is poorly vented heating and cooking fires",74,0.9290738701820374,8.844429969787598
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,"While treatment can slow worsening, no cure is known",80,0.9294673204421997,8.867287635803223
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,This includes decreasing rates of smoking and improving indoor and outdoor air quality,79,0.9280776977539062,8.92431640625
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,Most cases of COPD can be prevented by reducing exposure to risk factors,78,0.9280771017074585,8.928013801574707
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,. Chronic obstructive pulmonary disease (COPD) is a type of obstructive lung disease characterized by long-term breathing problems and poor airflow,67,0.9255557060241699,8.929299354553223
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,"Eventually, everyday activities such as walking or getting dressed become difficult",70,0.9274691939353943,8.937353134155273
Q1028,who pulmonary hypertension,Persistent_fetal_circulation,It can be associated with pulmonary hypertension,59,0.9378480315208435,8.94935417175293
Q1028,who pulmonary hypertension,Pulmonary_Hypertension_Association,"It provides information to the public about the illness and acts as a support group for those with the disease, providing medical provider location services and emotional support for those suffering from the illness",54,0.9330130219459534,8.991673469543457
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,The main symptoms include shortness of breath and cough with sputum production,68,0.9272245764732361,8.993949890136719
Q1028,who pulmonary hypertension,Pulmonary_embolism,"A small proportion of cases are due to the embolization of air, fat, or amniotic fluid",39,0.9301096200942993,9.005489349365234
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,"In contrast to asthma, the airflow reduction does not improve much with the use of a bronchodilator",77,0.9254745244979858,9.015617370605469
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,Some people may benefit from long-term oxygen therapy or lung transplantation,82,0.9268513321876526,9.042064666748047
Q1028,who pulmonary hypertension,Pulmonary_embolism,Diagnosis is based on signs and symptoms in combination with test results,40,0.9297903180122375,9.056049346923828
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,"COPD treatments include smoking cessation, vaccinations, respiratory rehabilitation, and often inhaled bronchodilators and steroids",81,0.9250419735908508,9.099864959716797
Q1028,who pulmonary hypertension,High-altitude_pulmonary_edema,"However, cases have also been reported between 1,500–2,500 metres or 4,900–8,200 feet in more vulnerable subjects",62,0.926340639591217,9.107102394104004
Q1028,who pulmonary hypertension,Pulmonary_embolism,"Efforts to prevent PE include beginning to move as soon as possible after surgery, lower leg exercises during periods of sitting, and the use of blood thinners after some types of surgery",44,0.9307239055633545,9.115026473999023
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,4% of the global population),85,0.9218997359275818,9.14461898803711
Q1028,who pulmonary hypertension,Persistent_fetal_circulation,Persistent fetal circulation is a condition caused by a failure in the systemic circulation and pulmonary circulation to convert from the antenatal circulation pattern to the normal pattern,56,0.9319843649864197,9.173713684082031
Q1028,who pulmonary hypertension,Pulmonary_embolism,. Pulmonary embolism (PE) is a blockage of an artery in the lungs by a substance that has moved from elsewhere in the body through the bloodstream (embolism),32,0.9225435256958008,9.20633602142334
Q1028,who pulmonary hypertension,High-altitude_pulmonary_edema,"HAPE remains the major cause of death related to high-altitude exposure, with a high mortality rate in the absence of adequate emergency treatment",66,0.9270650148391724,9.214374542236328
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,It typically occurs in people over the age of 40.  Males and females are affected equally commonly,86,0.9252006411552429,9.224739074707031
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,"Long-term exposure to these irritants causes an inflammatory response in the lungs, resulting in narrowing of the small airways and breakdown of lung tissue",75,0.9199205636978149,9.244026184082031
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,"4 million deaths in 1990.  The number of deaths is projected to increase further because of higher smoking rates in the developing world, and an ageing population in many countries",88,0.9194621443748474,9.297130584716797
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,The diagnosis is based on poor airflow as measured by lung function tests,76,0.9224485158920288,9.298253059387207
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,"In 2015, it caused 3. 2 million deaths, more than 90% in the developing world, up from 2",87,0.918373703956604,9.306943893432617
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,It resulted in an estimated economic cost of US$2. 1 trillion in 2010,89,0.9231559038162231,9.347732543945312
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,"The most common cause of COPD is tobacco smoking, with a smaller number of cases due to factors such as air pollution and genetics",73,0.9199572205543518,9.373456954956055
Q1028,who pulmonary hypertension,High-altitude_pulmonary_edema,"Re-entry HAPE is also an entity that has been described in persons who normally live at high altitude but who develop pulmonary edema after returning from a stay at low altitude, this has been called re-entry HAPE.  It is severe presentation of altitude sickness",64,0.9222765564918518,9.393787384033203
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,"COPD is a progressive disease, meaning it typically worsens over time",69,0.9183880090713501,9.411454200744629
Q1028,who pulmonary hypertension,Pulmonary_embolism,Rates are similar in males and females,51,0.9250269532203674,9.453631401062012
Q1028,who pulmonary hypertension,Pulmonary_embolism,"In the United States, between 300,000 and 600,000 cases occur each year, which results in between 50,000 and 200,000 deaths",50,0.9246827960014343,9.499696731567383
Q1028,who pulmonary hypertension,Chronic_obstructive_pulmonary_disease,"As of 2015, COPD affected about 174. 5 million people (2",84,0.914385974407196,9.514957427978516
Q1028,who pulmonary hypertension,Blood_pressure,Auscultation is still generally considered to be the gold standard of accuracy for non-invasive blood pressure readings in clinic,104,0.9193930625915527,9.53860855102539
Q1028,who pulmonary hypertension,Blood_pressure,"Normal resting blood pressure, in an adult is approximately 120 millimetres of mercury (16 kPa) systolic, and 80 millimetres of mercury (11 kPa) diastolic, abbreviated 120/80 mmHg",100,0.9235570430755615,9.603246688842773
Q1028,who pulmonary hypertension,Pulmonary_Hypertension_Association,"Singer Chloe Temtchine, who suffers from pulmonary venoocclusive disease (PVOD), which accounts for a small number of pulmonary hypertension cases, wrote her song Be Brave shortly after she was released from a hospital's critical care unit, and donates 50% of sales proceeds to the PHA.",55,0.9252721667289734,9.616883277893066
Q1028,who pulmonary hypertension,Blood_pressure,"Blood pressure is influenced by cardiac output, systemic vascular resistance and arterial stiffness and varies depending on situation, emotional state, activity, and relative health/disease states",108,0.922573447227478,9.70020866394043
Q1028,who pulmonary hypertension,High-altitude_pulmonary_edema,"There are many factors that can make a person more susceptible to developing HAPE, including genetic factors, but detailed understanding is lacking and currently under investigation",65,0.9180806279182434,9.759745597839355
Q1028,who pulmonary hypertension,Persistent_fetal_circulation,"In a fetus, there is high pulmonary vascular resistance and low pulmonary blood flow as the fetus does not use the lungs for oxygen transfer",57,0.9215802550315857,9.759861946105957
Q1028,who pulmonary hypertension,Blood_pressure,"Blood pressure is one of the vital signs, along with respiratory rate, heart rate, oxygen saturation, and body temperature",99,0.9170247316360474,9.792630195617676
Q1028,who pulmonary hypertension,Blood_pressure,"In the short term, blood pressure is regulated by baroreceptors which act via the brain to influence the nervous and the endocrine systems",109,0.9150729179382324,9.867591857910156
Q1028,who pulmonary hypertension,High-altitude_pulmonary_edema,"Classically, HAPE occurs in persons normally living at low altitude who travel to an altitude above 2,500 meters (8,200 feet)",63,0.9131714105606079,9.952170372009277
Q1028,who pulmonary hypertension,High-altitude_pulmonary_edema,". High-altitude pulmonary edema (HAPE) is a life-threatening form of non-cardiogenic pulmonary edema (fluid accumulation in the lungs) that occurs in otherwise healthy people at altitudes typically above 2,500 meters (8,200 ft)",61,0.9076969623565674,9.977007865905762
Q1028,who pulmonary hypertension,Persistent_fetal_circulation,"Because of this, the condition is also widely known as persistent pulmonary hypertension of the newborn (PPHN)",60,0.9191844463348389,10.037849426269531
Q1028,who pulmonary hypertension,Blood_pressure,"Blood pressure that is too low is called hypotension, pressure that is consistently high is called hypertension and normal levels of blood pressure is called normotension",110,0.9123849272727966,10.067229270935059
Q1028,who pulmonary hypertension,Blood_pressure,"Early automated alternatives to mercury-tube sphygmomanometers were often seriously inaccurate, but modern devices validated to international standards achieve an average difference between two standardized reading methods of 5 mm Hg or less and a standard deviation of less than 8 mm Hg",106,0.9119126200675964,10.088682174682617
Q1028,who pulmonary hypertension,Persistent_fetal_circulation,"When the baby is born, the lungs are needed for oxygen transfer and need high blood flow which is encouraged by low pulmonary vascular resistance",58,0.919464111328125,10.107337951660156
Q1028,who pulmonary hypertension,Blood_pressure,"Traditionally, blood pressure was measured non-invasively using auscultation with either an aneroid gauge, or a mercury-tube sphygmomanometer",103,0.9127703905105591,10.264724731445312
Q1028,who pulmonary hypertension,Blood_pressure,"127/79 mmHg in men and 122/77 mmHg in women, although these average data mask quite large divergent regional trends",102,0.9050644636154175,10.292949676513672
Q1028,who pulmonary hypertension,Pulmonary_embolism,They become more common as people get older,52,0.9138477444648743,10.321526527404785
Q1028,who pulmonary hypertension,Blood_pressure,Most of these semi-automated methods measure blood pressure using oscillometry,107,0.9078817367553711,10.458256721496582
Q1028,who pulmonary hypertension,Blood_pressure,Most of this pressure is due to work done by the heart by pumping blood through the circulatory system,96,0.9060834050178528,10.872506141662598
Q1028,who pulmonary hypertension,Pulmonology,"It is also known as respirology, respiratory medicine, or chest medicine in some countries and areas",91,0.8951281905174255,10.887740135192871
Q1028,who pulmonary hypertension,Blood_pressure,"Used without further specification, blood pressure usually refers to the pressure in large arteries of the systemic circulation",97,0.9042116403579712,11.055098533630371
Q1028,who pulmonary hypertension,Blood_pressure,"However, semi-automated methods have become common, largely due to concerns about potential mercury toxicity, although cost, ease of use and applicability to ambulatory blood pressure or home blood pressure measurements have also influenced this trend",105,0.8891400694847107,11.183183670043945
Q1028,who pulmonary hypertension,Blood_pressure,"Blood pressure is usually expressed in terms of the systolic pressure (maximum during one heartbeat) over diastolic pressure (minimum in between two heartbeats) and is measured in millimeters of mercury (mmHg), above the surrounding atmospheric pressure",98,0.8936753273010254,11.196737289428711
Q1028,who pulmonary hypertension,Pulmonology,Pulmonology often involves managing patients who need life support and mechanical ventilation,93,0.8857539892196655,11.422250747680664
Q1028,who pulmonary hypertension,Blood_pressure,"Globally, the average blood pressure, age standardized, has remained about the same since 1975 to the present, at approx",101,0.8950673341751099,11.480700492858887
Q1028,who pulmonary hypertension,Pulmonology,"Pulmonologists are specially trained in diseases and conditions of the chest, particularly pneumonia, asthma, tuberculosis, emphysema, and complicated chest infections",94,0.8801082372665405,11.79726505279541
Q1028,who pulmonary hypertension,Blood_pressure,. Blood pressure (BP) is the pressure of circulating blood on the walls of blood vessels,95,0.8755651116371155,11.978157997131348
Q1028,who pulmonary hypertension,Pulmonology,"Pulmonology is considered a branch of internal medicine, and is related to intensive care medicine",92,0.8669390082359314,12.299484252929688
Q1028,who pulmonary hypertension,Pulmonology,". Pulmonology (, from Latin pulmō, -ōnis lung and the Greek suffix -λογία -logía study of) or pneumology (, built on Greek πνεύμων pneúmōn lung) is a medical specialty that deals with diseases involving the respiratory tract",90,0.8645613193511963,12.383951187133789
Q1032,who wrote a rose is a rose is a rose,A_Rose_for_Emily,". A Rose for Emily is a short story by American author William Faulkner, first published in April 30, 1930, in an issue of The Forum",16,0.9195595979690552,9.549333572387695
Q1032,who wrote a rose is a rose is a rose,Lily-Rose_Depp,". Lily-Rose Melody Depp (born May 27, 1999) is a French-American actress and model, born to parents Johnny Depp and Vanessa Paradis",57,0.916553795337677,9.783302307128906
Q1032,who wrote a rose is a rose is a rose,A_Rose_for_Emily,"The story takes place in Faulkner's fictional city Jefferson, Mississippi, in the southern county of Yoknapatawpha",17,0.9137561321258545,10.106515884399414
Q1032,who wrote a rose is a rose is a rose,White_Rose,". The White Rose (German: Weiße Rose) was a non-violent, intellectual resistance group in the Third Reich led by a group of students including Hans and Sophie Scholl",19,0.9147680401802063,10.12951374053955
Q1032,who wrote a rose is a rose is a rose,Ruby_Rose,". Ruby Rose Langenheim (born 20 March 1986) is an Australian model, actress and television presenter",36,0.9092649221420288,10.490650177001953
Q1032,who wrote a rose is a rose is a rose,The_Name_of_the_Rose,"It is a historical murder mystery set in an Italian monastery in the year 1327, and an intellectual mystery combining semiotics in fiction, biblical analysis, medieval studies, and literary theory",33,0.902047336101532,10.51619815826416
Q1032,who wrote a rose is a rose is a rose,A_Rose_for_Emily,It was Faulkner's first short story published in a national magazine,18,0.9025481939315796,10.561266899108887
Q1032,who wrote a rose is a rose is a rose,Lily-Rose_Depp,She won Best Actress award at the 4th Los Angeles Film Awards for her performance in My Last Lullaby (2019),60,0.9080995917320251,10.591497421264648
Q1032,who wrote a rose is a rose is a rose,White_Rose,They attended the University of Munich,20,0.91450035572052,10.606685638427734
Q1032,who wrote a rose is a rose is a rose,White_Rose,"Hans, Sophie Scholl and Christoph Probst were executed by guillotine four days after their arrest, on February 22nd, 1943.  During the trial, Sophie interrupted the judge multiple times",23,0.9098330140113831,10.619406700134277
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,"' Yes, I'm no fool; but I think that in that line the rose is red for the first time in English poetry for a hundred years",71,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,. The sentence Rose is a rose is a rose is a rose,61,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,"was written by Gertrude Stein as part of the 1913 poem Sacred Emily, which appeared in the 1922 book Geography and Plays",62,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,(Four in America),72,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,For later periods in literature this would no longer be true,74,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,"She herself said to an audience at Oxford University that the statement referred to the fact that when the Romantics used the word rose, it had a direct relationship to an actual rose",73,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,"The eras following Romanticism, notably the modern era, use the word rose to refer to the actual rose, yet they also imply, through the use of the word, the archetypical elements of the romantic era",75,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,"Stein later used variations on the sentence in other writings, and A rose is a rose is a rose is among her most famous quotations, often interpreted as meaning  things are what they are, a statement of the law of identity, A is A.  In Stein's view, the sentence expresses the fact that simply using the name of a thing already invokes the imagery and emotions associated with it, an idea also intensively discussed in the problem of universals debate where Peter Abelard and others used the rose as an example concept",64,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,"As the quotation diffused through her own writing, and the culture at large, Stein once remarked, Now listen! I'm no fool",65,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,I know that in daily life we don't go around saying 'is a,66,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,.,67,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,is a.,68,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,.  is a,69,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,.,70,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_is_a_rose_is_a_rose_is_a_rose,"In that poem, the first Rose is the name of a person",63,0.8971802592277527,10.67243480682373
Q1032,who wrote a rose is a rose is a rose,Rose_Tyler,Rose grows increasingly trusting of the Doctor and comes to realise she has fallen in love with him,8,0.9141682982444763,10.68962287902832
Q1032,who wrote a rose is a rose is a rose,Rose_Kennedy,". Rose Elizabeth Fitzgerald Kennedy, Countess of the Holy Roman Church (July 22, 1890 – January 22, 1995) was an American philanthropist, socialite, and a member of the Kennedy family",50,0.9030632376670837,10.720598220825195
